MU: 2.095235e-01 -2.037620e-02 -3.207209e+00 1.361350e+00 3.252450e+00 
algo,mean,variance,S,tail
nv,0,0,5,4.000000e-01
gl,7.324501e-06,5.598287e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.190799e-06,5.487582e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.105296e-06,5.380207e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.176074e-06,5.429242e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.248843e-06,5.427874e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.675315e-06,6.745085e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.584648e-06,6.624374e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.471925e-06,6.507356e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.458288e-06,6.400923e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.353541e-06,6.290705e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.297371e-06,6.189103e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.186493e-06,6.087585e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.089870e-06,5.988216e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.139417e-06,6.009453e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.100090e-06,5.938120e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.138262e-06,5.878472e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.346025e-06,6.030333e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.250670e-06,5.940847e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.173307e-06,5.852597e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.093546e-06,5.767291e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.175484e-06,1.429736e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.131429e-06,1.409790e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.995821e-06,1.691319e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.900024e-06,1.667439e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.856999e-06,1.646725e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.758943e-06,1.624217e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.790625e-06,1.604901e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.782612e-06,1.585423e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.782461e-06,1.565659e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.707727e-06,1.545542e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.613623e-06,1.525870e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.627117e-06,1.508446e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.645756e-06,1.496503e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.645355e-06,1.481277e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.564995e-06,1.463371e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.482459e-06,1.446092e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.392990e-06,1.429115e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.349022e-06,1.412481e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.294167e-06,1.396302e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.215425e-06,1.380430e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.182776e-06,1.365097e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.139861e-06,1.350063e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.116735e-06,1.337013e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.073074e-06,1.322906e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,8.008709e-06,1.308906e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.946398e-06,1.294985e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.905738e-06,1.282412e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.886727e-06,1.269871e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.809232e-06,1.256916e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.780025e-06,1.244792e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.724484e-06,1.232287e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.778393e-06,1.229730e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.714680e-06,1.217598e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.666389e-06,1.205624e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.616943e-06,1.193844e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.579127e-06,1.182274e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.535029e-06,1.171222e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.499662e-06,1.160128e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.464471e-06,1.149321e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.418344e-06,1.138723e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.427711e-06,1.129707e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.365580e-06,1.119558e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.358597e-06,1.111854e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.299126e-06,1.102038e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.257746e-06,1.092372e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.260059e-06,1.084610e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.329478e-06,1.089625e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.328854e-06,1.081660e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.331110e-06,1.073844e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.281663e-06,1.064845e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.238685e-06,1.056039e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.251512e-06,1.047984e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.267516e-06,1.043220e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.230250e-06,1.034740e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.177519e-06,1.026452e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.133050e-06,1.018231e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.092619e-06,1.010150e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.047213e-06,1.002244e-09,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.074792e-06,9.960711e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.028608e-06,9.884423e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.008686e-06,9.808080e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.002740e-06,9.739308e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,7.023686e-06,9.681750e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.990079e-06,9.609176e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.964074e-06,9.540600e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.943314e-06,9.471503e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.920003e-06,9.404347e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.894981e-06,9.337087e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.879215e-06,9.272020e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.844134e-06,9.205396e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.814514e-06,9.141016e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.898578e-06,9.175021e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.876221e-06,9.115223e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.838008e-06,9.052290e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.809334e-06,8.989640e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.772926e-06,8.928050e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.970444e-06,9.612978e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.990924e-06,9.572515e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.961617e-06,9.507806e-10,5,4.000000e-01
nv,0,0,5,4.000000e-01
gl,6.915327e-06,9.445296e-10,5,4.000000e-01
nv,6.896552e-08,6.896552e-12,5,4.000000e-01
gl,7.369358e-06,1.281791e-09,5,4.000000e-01
nv,6.849315e-08,6.849315e-12,5,4.000000e-01
gl,7.436141e-06,1.278192e-09,5,4.000000e-01
nv,6.802721e-08,6.802721e-12,5,4.000000e-01
gl,7.525818e-06,1.292000e-09,5,4.000000e-01
nv,6.756757e-08,6.756757e-12,5,4.000000e-01
gl,7.509613e-06,1.283823e-09,5,4.000000e-01
nv,6.711409e-08,6.711409e-12,5,4.000000e-01
gl,7.572301e-06,1.282804e-09,5,4.000000e-01
nv,6.666667e-08,6.666667e-12,5,4.000000e-01
gl,8.530288e-06,2.777580e-09,5,4.000000e-01
nv,6.622517e-08,6.622517e-12,5,4.000000e-01
gl,8.492771e-06,2.759667e-09,5,4.000000e-01
nv,6.578947e-08,6.578947e-12,5,4.000000e-01
gl,8.442029e-06,2.742017e-09,5,4.000000e-01
nv,6.535948e-08,6.535948e-12,5,4.000000e-01
gl,8.465101e-06,2.731026e-09,5,4.000000e-01
nv,6.493506e-08,6.493506e-12,5,4.000000e-01
gl,8.441569e-06,2.714664e-09,5,4.000000e-01
nv,6.451613e-08,6.451613e-12,5,4.000000e-01
gl,8.398423e-06,2.697584e-09,5,4.000000e-01
nv,6.410256e-08,6.410256e-12,5,4.000000e-01
gl,8.359053e-06,2.680850e-09,5,4.000000e-01
nv,6.369427e-08,6.369427e-12,5,4.000000e-01
gl,8.325320e-06,2.664100e-09,5,4.000000e-01
nv,6.329114e-08,6.329114e-12,5,4.000000e-01
gl,8.280574e-06,2.647668e-09,5,4.000000e-01
nv,6.289308e-08,6.289308e-12,5,4.000000e-01
gl,8.242719e-06,2.631404e-09,5,4.000000e-01
nv,6.250000e-08,6.250000e-12,5,4.000000e-01
gl,8.325567e-06,2.629348e-09,5,4.000000e-01
nv,6.211180e-08,6.211180e-12,5,4.000000e-01
gl,8.301163e-06,2.613514e-09,5,4.000000e-01
nv,6.172840e-08,6.172840e-12,5,4.000000e-01
gl,8.254742e-06,2.597824e-09,5,4.000000e-01
nv,6.134969e-08,6.134969e-12,5,4.000000e-01
gl,8.257364e-06,2.583810e-09,5,4.000000e-01
nv,6.097561e-08,6.097561e-12,5,4.000000e-01
gl,8.226851e-06,2.568449e-09,5,4.000000e-01
nv,6.060606e-08,6.060606e-12,5,4.000000e-01
gl,8.310689e-06,2.577404e-09,5,4.000000e-01
nv,6.024096e-08,6.024096e-12,5,4.000000e-01
gl,8.324832e-06,2.566228e-09,5,4.000000e-01
nv,5.988024e-08,5.988024e-12,5,4.000000e-01
gl,8.299263e-06,2.551216e-09,5,4.000000e-01
nv,5.952381e-08,5.952381e-12,5,4.000000e-01
gl,8.325315e-06,2.539256e-09,5,4.000000e-01
nv,5.917160e-08,5.917160e-12,5,4.000000e-01
gl,8.406160e-06,2.529971e-09,5,4.000000e-01
nv,5.882353e-08,5.882353e-12,5,4.000000e-01
gl,8.373880e-06,2.515402e-09,5,4.000000e-01
nv,5.847953e-08,5.847953e-12,5,4.000000e-01
gl,8.377859e-06,2.501094e-09,5,4.000000e-01
nv,5.813953e-08,5.813953e-12,5,4.000000e-01
gl,8.386809e-06,2.488228e-09,5,4.000000e-01
nv,5.780347e-08,5.780347e-12,5,4.000000e-01
gl,8.345468e-06,2.474244e-09,5,4.000000e-01
nv,5.747126e-08,5.747126e-12,5,4.000000e-01
gl,8.304103e-06,2.460405e-09,5,4.000000e-01
nv,5.714286e-08,5.714286e-12,5,4.000000e-01
gl,8.272825e-06,2.446839e-09,5,4.000000e-01
nv,5.681818e-08,5.681818e-12,5,4.000000e-01
gl,8.251816e-06,2.433464e-09,5,4.000000e-01
nv,5.649718e-08,5.649718e-12,5,4.000000e-01
gl,8.209943e-06,2.420100e-09,5,4.000000e-01
nv,5.617978e-08,5.617978e-12,5,4.000000e-01
gl,8.169922e-06,2.406898e-09,5,4.000000e-01
nv,5.586592e-08,5.586592e-12,5,4.000000e-01
gl,8.131359e-06,2.393797e-09,5,4.000000e-01
nv,5.555556e-08,5.555556e-12,5,4.000000e-01
gl,8.093856e-06,2.380837e-09,5,4.000000e-01
nv,5.524862e-08,5.524862e-12,5,4.000000e-01
gl,8.081534e-06,2.368691e-09,5,4.000000e-01
nv,5.494505e-08,5.494505e-12,5,4.000000e-01
gl,8.054862e-06,2.355975e-09,5,4.000000e-01
nv,5.464481e-08,5.464481e-12,5,4.000000e-01
gl,8.036393e-06,2.343631e-09,5,4.000000e-01
nv,5.434783e-08,5.434783e-12,5,4.000000e-01
gl,8.012294e-06,2.331215e-09,5,4.000000e-01
nv,5.405405e-08,5.405405e-12,5,4.000000e-01
gl,7.980988e-06,2.318899e-09,5,4.000000e-01
nv,5.376344e-08,5.376344e-12,5,4.000000e-01
gl,7.951032e-06,2.306753e-09,5,4.000000e-01
nv,5.347594e-08,5.347594e-12,5,4.000000e-01
gl,7.928803e-06,2.294671e-09,5,4.000000e-01
nv,5.319149e-08,5.319149e-12,5,4.000000e-01
gl,7.908372e-06,2.282895e-09,5,4.000000e-01
nv,5.291005e-08,5.291005e-12,5,4.000000e-01
gl,7.871252e-06,2.271142e-09,5,4.000000e-01
nv,5.263158e-08,5.263158e-12,5,4.000000e-01
gl,7.923214e-06,2.263136e-09,5,4.000000e-01
nv,5.235602e-08,5.235602e-12,5,4.000000e-01
gl,7.895142e-06,2.251546e-09,5,4.000000e-01
nv,5.208333e-08,5.208333e-12,5,4.000000e-01
gl,7.971165e-06,2.249579e-09,5,4.000000e-01
nv,5.181347e-08,5.181347e-12,5,4.000000e-01
gl,7.944223e-06,2.238157e-09,5,4.000000e-01
nv,5.154639e-08,5.154639e-12,5,4.000000e-01
gl,7.933991e-06,2.227292e-09,5,4.000000e-01
nv,5.128205e-08,5.128205e-12,5,4.000000e-01
gl,7.909282e-06,2.216426e-09,5,4.000000e-01
nv,5.102041e-08,5.102041e-12,5,4.000000e-01
gl,7.966555e-06,2.221783e-09,5,4.000000e-01
nv,5.076142e-08,5.076142e-12,5,4.000000e-01
gl,7.946145e-06,2.210815e-09,5,4.000000e-01
nv,5.050505e-08,5.050505e-12,5,4.000000e-01
gl,7.927222e-06,2.200072e-09,5,4.000000e-01
nv,5.025126e-08,5.025126e-12,5,4.000000e-01
gl,7.900660e-06,2.189290e-09,5,4.000000e-01
nv,5.000000e-08,5.000000e-12,5,4.000000e-01
gl,7.939298e-06,2.183027e-09,5,4.000000e-01
nv,4.975124e-08,4.975124e-12,5,4.000000e-01
gl,7.914980e-06,2.172500e-09,5,4.000000e-01
nv,4.950495e-08,4.950495e-12,5,4.000000e-01
gl,7.885248e-06,2.162018e-09,5,4.000000e-01
nv,4.926108e-08,4.926108e-12,5,4.000000e-01
gl,7.855520e-06,2.151632e-09,5,4.000000e-01
nv,4.901961e-08,4.901961e-12,5,4.000000e-01
gl,7.834129e-06,2.141327e-09,5,4.000000e-01
nv,4.878049e-08,4.878049e-12,5,4.000000e-01
gl,7.828681e-06,2.131994e-09,5,4.000000e-01
nv,4.854369e-08,4.854369e-12,5,4.000000e-01
gl,7.862970e-06,2.123859e-09,5,4.000000e-01
nv,4.830918e-08,4.830918e-12,5,4.000000e-01
gl,7.872390e-06,2.117549e-09,5,4.000000e-01
nv,4.807692e-08,4.807692e-12,5,4.000000e-01
gl,7.869352e-06,2.108419e-09,5,4.000000e-01
nv,4.784689e-08,4.784689e-12,5,4.000000e-01
gl,7.852081e-06,2.098648e-09,5,4.000000e-01
nv,4.761905e-08,4.761905e-12,5,4.000000e-01
gl,7.848026e-06,2.089009e-09,5,4.000000e-01
nv,4.739336e-08,4.739336e-12,5,4.000000e-01
gl,7.830457e-06,2.079403e-09,5,4.000000e-01
nv,4.716981e-08,4.716981e-12,5,4.000000e-01
gl,7.797939e-06,2.069866e-09,5,4.000000e-01
nv,4.694836e-08,4.694836e-12,5,4.000000e-01
gl,7.774005e-06,2.060351e-09,5,4.000000e-01
nv,4.672897e-08,4.672897e-12,5,4.000000e-01
gl,7.742564e-06,2.050997e-09,5,4.000000e-01
nv,4.651163e-08,4.651163e-12,5,4.000000e-01
gl,7.724317e-06,2.041765e-09,5,4.000000e-01
nv,4.629630e-08,4.629630e-12,5,4.000000e-01
gl,7.729555e-06,2.034400e-09,5,4.000000e-01
nv,4.608295e-08,4.608295e-12,5,4.000000e-01
gl,7.716610e-06,2.025256e-09,5,4.000000e-01
nv,4.587156e-08,4.587156e-12,5,4.000000e-01
gl,7.726089e-06,2.017773e-09,5,4.000000e-01
nv,4.566210e-08,4.566210e-12,5,4.000000e-01
gl,7.696431e-06,2.008801e-09,5,4.000000e-01
nv,4.545455e-08,4.545455e-12,5,4.000000e-01
gl,7.668290e-06,1.999931e-09,5,4.000000e-01
nv,4.524887e-08,4.524887e-12,5,4.000000e-01
gl,7.874880e-06,2.088351e-09,5,4.000000e-01
nv,4.504505e-08,4.504505e-12,5,4.000000e-01
gl,7.861708e-06,2.079654e-09,5,4.000000e-01
nv,4.484305e-08,4.484305e-12,5,4.000000e-01
gl,7.882141e-06,2.076224e-09,5,4.000000e-01
nv,4.464286e-08,4.464286e-12,5,4.000000e-01
gl,7.869833e-06,2.067602e-09,5,4.000000e-01
nv,4.444444e-08,4.444444e-12,5,4.000000e-01
gl,7.853503e-06,2.058947e-09,5,4.000000e-01
nv,4.424779e-08,4.424779e-12,5,4.000000e-01
gl,7.841485e-06,2.050071e-09,5,4.000000e-01
nv,4.405286e-08,4.405286e-12,5,4.000000e-01
gl,7.819317e-06,2.041346e-09,5,4.000000e-01
nv,4.385965e-08,4.385965e-12,5,4.000000e-01
gl,7.799846e-06,2.032758e-09,5,4.000000e-01
nv,4.366812e-08,4.366812e-12,5,4.000000e-01
gl,7.782438e-06,2.024079e-09,5,4.000000e-01
nv,4.347826e-08,4.347826e-12,5,4.000000e-01
gl,7.815964e-06,2.019875e-09,5,4.000000e-01
nv,4.329004e-08,4.329004e-12,5,4.000000e-01
gl,7.787249e-06,2.011369e-09,5,4.000000e-01
nv,4.310345e-08,4.310345e-12,5,4.000000e-01
gl,7.759746e-06,2.002932e-09,5,4.000000e-01
nv,4.291845e-08,4.291845e-12,5,4.000000e-01
gl,7.737329e-06,1.994538e-09,5,4.000000e-01
nv,2.844017e-04,1.892124e-04,5,4.000000e-01
gl,7.735979e-06,1.986589e-09,5,4.000000e-01
nv,2.831915e-04,1.884073e-04,5,4.000000e-01
gl,7.746782e-06,1.980866e-09,5,4.000000e-01
nv,2.819915e-04,1.876089e-04,5,4.000000e-01
gl,7.738284e-06,1.972894e-09,5,4.000000e-01
nv,2.808017e-04,1.868173e-04,5,4.000000e-01
gl,7.720060e-06,1.964813e-09,5,4.000000e-01
nv,2.796218e-04,1.860324e-04,5,4.000000e-01
gl,7.700327e-06,1.956966e-09,5,4.000000e-01
nv,2.784519e-04,1.852540e-04,5,4.000000e-01
gl,7.774671e-06,1.970623e-09,5,4.000000e-01
nv,2.772917e-04,1.844821e-04,5,4.000000e-01
gl,7.753581e-06,1.962603e-09,5,4.000000e-01
nv,2.761411e-04,1.837166e-04,5,4.000000e-01
gl,7.750010e-06,1.954876e-09,5,4.000000e-01
nv,2.750000e-04,1.829575e-04,5,4.000000e-01
gl,7.733498e-06,1.946941e-09,5,4.000000e-01
nv,2.738683e-04,1.822046e-04,5,4.000000e-01
gl,7.718304e-06,1.939122e-09,5,4.000000e-01
nv,2.727459e-04,1.814578e-04,5,4.000000e-01
gl,7.703614e-06,1.931371e-09,5,4.000000e-01
nv,2.716735e-04,1.807172e-04,5,4.000000e-01
gl,7.686920e-06,1.923722e-09,5,4.000000e-01
nv,2.705691e-04,1.799825e-04,5,4.000000e-01
gl,7.695209e-06,1.917028e-09,5,4.000000e-01
nv,2.694737e-04,1.792539e-04,5,4.000000e-01
gl,7.671212e-06,1.909459e-09,5,4.000000e-01
nv,2.683871e-04,1.785311e-04,5,4.000000e-01
gl,8.640686e-06,4.305421e-09,5,4.000000e-01
nv,2.673092e-04,1.778141e-04,5,4.000000e-01
gl,8.614648e-06,4.288377e-09,5,4.000000e-01
nv,2.662400e-04,1.771028e-04,5,4.000000e-01
gl,8.597136e-06,4.271496e-09,5,4.000000e-01
nv,2.651793e-04,1.763972e-04,5,4.000000e-01
gl,8.569881e-06,4.254774e-09,5,4.000000e-01
nv,2.641270e-04,1.756973e-04,5,4.000000e-01
gl,8.577503e-06,4.241789e-09,5,4.000000e-01
nv,2.630830e-04,1.750028e-04,5,4.000000e-01
gl,8.557385e-06,4.225284e-09,5,4.000000e-01
nv,2.620472e-04,1.743138e-04,5,4.000000e-01
gl,8.539825e-06,4.208865e-09,5,4.000000e-01
nv,2.610196e-04,1.736302e-04,5,4.000000e-01
gl,8.654175e-06,4.232304e-09,5,4.000000e-01
nv,2.600000e-04,1.729520e-04,5,4.000000e-01
gl,8.632113e-06,4.216024e-09,5,4.000000e-01
nv,2.589883e-04,1.722790e-04,5,4.000000e-01
gl,8.609027e-06,4.199870e-09,5,4.000000e-01
nv,2.579845e-04,1.716113e-04,5,4.000000e-01
gl,8.579235e-06,4.183883e-09,5,4.000000e-01
nv,2.569884e-04,1.709487e-04,5,4.000000e-01
gl,8.573508e-06,4.168242e-09,5,4.000000e-01
nv,2.560000e-04,1.702912e-04,5,4.000000e-01
gl,8.545039e-06,4.152486e-09,5,4.000000e-01
nv,2.550192e-04,1.696387e-04,5,4.000000e-01
gl,8.517504e-06,4.136856e-09,5,4.000000e-01
nv,2.540458e-04,1.689913e-04,5,4.000000e-01
gl,8.537996e-06,4.125743e-09,5,4.000000e-01
nv,2.530798e-04,1.683487e-04,5,4.000000e-01
gl,8.545604e-06,4.111430e-09,5,4.000000e-01
nv,2.521212e-04,1.677110e-04,5,4.000000e-01
gl,8.529055e-06,4.096381e-09,5,4.000000e-01
nv,2.511698e-04,1.670781e-04,5,4.000000e-01
gl,8.509246e-06,4.081188e-09,5,4.000000e-01
nv,2.502256e-04,1.664500e-04,5,4.000000e-01
gl,8.487649e-06,4.066073e-09,5,4.000000e-01
nv,2.492884e-04,1.658266e-04,5,4.000000e-01
gl,8.775196e-06,4.305825e-09,5,4.000000e-01
nv,2.483582e-04,1.652079e-04,5,4.000000e-01
gl,8.828004e-06,4.306503e-09,5,4.000000e-01
nv,2.474349e-04,1.645937e-04,5,4.000000e-01
